RFSS,Site Dec,Site Hex,Site NAC,Description,County Name,Lat,Lon,Range,Frequencies
1,121,79,B0C,"Red Cliff","Bayfield",46.878558902056,-90.791750407453,20,154.047500c,154.927500c,155.070000c,155.100000c,155.550000c
1,122,7A,B03,"Hillside","Bayfield",46.68472,-90.89556,25,151.182500c,151.227500c,151.295000c,151.337500c
1,123,7B,B0C,"Port Wing","Bayfield",46.78475,-91.31633,25,151.010000c,151.332500c,154.182500c,155.602500
1,124,7C,B0C,"Cable","Bayfield",46.2024524,-91.2985181,25,151.475000,152.502500c,151.257500c,154.695000,155.325000c
1,125,7D,B0C,"Dodgeville","Iowa",42.9602743,-90.1301237,25,150.920000c,153.215000c,154.755000,155.512500c,155.670000
1,126,7E,B06,"Dairyland","Douglas",46.2160529,-92.1554698,25,151.047500,152.030000c,152.682500c,153.132500,152.517500c
1,127,7F,B0F,"Gordon","Douglas",46.244603,-91.801007,30,151.062500c,152.150000c,152.592500c,152.787500c,153.140000,155.452500
1,128,80,,"Maple","Douglas",46.589633,-91.720669,30,152.577500,152.187500c,152.742500c,150.950000,153.125000,155.460000
1,129,81,B02,"Juneau Co Simulcast","Juneau",43.9166351,-90.1334622,30,151.370000,152.660000c,152.772500c,154.725000,155.505000c
1,130,82,B0C,"Necedah","Juneau",44.067164205701,-90.05959907017,20,172.612500c,156.210000,169.812500c,172.775000c
1,131,83,B01,"Kewaunee East","Kewaunee",44.45553864495425,-87.52907524365582,25,154.822500c,155.070000c,155.317500,155.527500,155.737500
1,132,84,B04,"Algoma","Kewaunee",44.61583,-87.43092,25,150.875000c,155.835000c,154.807500,155.190000c
1,133,85,B0C,"Menomonie","Dunn",44.8755183,-91.9193422,25,151.317500c,153.050000,153.695000c,154.695000,155.445000
1,134,86,B02,"Rock Falls","Dunn",44.7185727,-91.6898879,25,150.897500c,155.460000c,155.670000c
1,135,87,B02,"Wheeler","Dunn",45.0444067,-91.9087881,25,150.882500c,154.927500c,155.610000
1,136,88,B0C,"Florence","Florence",45.89331,-88.29672,25,151.070000,151.385000c,152.532500c,152.742500c,154.815000
1,145,91,B0E,"Pattison","Douglas",46.50964,-92.16847,15,152.157500c,152.547500c,152.840000c,154.100000c,155.512500c
1,158,9E,B0C,"Pipestone","Sawyer",45.85108,-91.20481,30,152.600000c,151.100000c,151.370000c,153.050000,153.335000
1,161,A1,B06,"Medford","Taylor",45.1385798,-90.3401404,20,151.227500c,154.025000c,154.785000c,155.925000c
1,162,A2,B03,"Bellinger","Taylor",45.0752477,-90.8001344,25,151.077500c,151.332500c,154.665000c,155.707500c
1,163,A3,B05,"Westboro","Taylor",45.358408893275,-90.227242667742,30,154.875000,155.175000c,155.355000c,155.670000c
1,199,C7,B0C,"Site on Wheels","Itinerant",,,,151.152500c,151.167500,151.197500c,151.257500,151.332500,151.347500c,151.362500,151.437500,151.482500c
1,201,C9,B0C,"DOC Portage","Columbia",43.5391486,-89.4626202,10,851.387500c,851.887500c,852.387500,852.887500,853.387500
1,202,CA,B0C,"DOC Chippewa Falls","Chippewa",44.9369054,-91.3929348,20,773.031250c,773.331250c,773.781250,774.081250,774.531250
1,203,CB,B0C,"DOC Fox Lake","Dodge",43.565543,-88.9064984,15,852.437500c,852.937500,853.437500,853.937500c
1,204,CC,B0C,"DOC Green Bay","Brown",44.47059071357429,-88.03647368435918,20,773.281250c,773.581250c,774.031250c,774.331250c,774.781250c
1,205,CD,B0C,"DOC Jackson","Jackson",44.2946834,-90.8515311,15,773.581250,773.831250c,774.081250c,774.331250,774.581250
1,206,CE,B0C,"DOC Kettle Moraine","Sheboygan",43.72350591034,-88.149147033691,20,773.581250c,773.831250c,774.081250c,774.331250c,774.581250
1,207,CF,B0C,"DOC Lincoln Hills","Lincoln",45.3513545,-89.666519,8,856.137500c,856.937500c,858.937500c,859.937500c
